n|rsc|name|format|dateCr|dateMo|id|size
10|1minrain|Deir Hanna_24012009_30112021_ no continuous data|CSV|2021-05-19|2022-02-08|7e27f87f-220c-4d3e-8c48-b25e15840b4e|1709293
10|1minrain|Dorot_03012006_30112021|CSV|2021-05-19|2022-02-08|7c13d6e6-daa1-41df-94c2-d8469a915817|1192902
10|1minrain|Eden Farm_26012009_30112021|CSV|2021-05-19|2022-02-08|f8b2c326-0ef3-450a-abbd-633ad2c113a8|1176290
10|1minrain|Elon_07012006_30112021|CSV|2021-05-19|2022-02-08|5a9a8a9a-67f4-49b0-a9b1-8fb7de5c30bb|2304614
10|1minrain|En Gedi_10022009_30112021|CSV|2021-05-19|2022-02-08|6576228e-2b6a-4e59-a521-90888a1f6c51|191118
10|1minrain|En Hahoresh_08012006_30112021|CSV|2021-05-19|2022-02-08|c9c14ee1-d5d6-4a6c-8a6e-cd5cf8ea3631|1970224
10|1minrain|En Hashofet_24012009_30112021|CSV|2021-05-19|2022-02-08|1a7fe3eb-b243-4ea3-9e16-677e7d5b663f|2007830
10|1minrain|En Karmel_31012009_30112021|CSV|2021-05-19|2022-02-08|2fe79ae6-ef17-44fb-af37-e908c3ef5e23|1739735
10|1minrain|Eshhar_31012009_30112021|CSV|2021-05-19|2022-02-08|83a23c9f-8033-4682-9d5f-7ec4dd19c7e6|1972616
10|1minrain|Ezuz_29102009_30112021|CSV|2021-05-19|2022-02-08|39f226a7-2990-4369-969e-f962af77eb8a|239281
10|1minrain|Galed_24022009_30112021|CSV|2021-05-19|2022-02-08|662fb937-ca8f-46df-9cff-0a5e870950dc|1616399
10|1minrain|Gamla_24012009_30112021|CSV|2021-05-19|2022-02-08|47f6296a-ee56-4438-b378-baffab3dfb86|1792745
10|1minrain|Gat_01022009_30112021|CSV|2021-05-19|2022-02-08|2a18d151-a745-4221-8d64-eaef02be93e4|1093621
10|1minrain|Gilgal_31012009_30112021|CSV|2021-05-19|2022-02-08|74ba8f8c-22e1-4c74-8ad3-e00fc9f18f7b|577309
10|1minrain|Hadera_01032009_30112021|CSV|2021-05-19|2022-02-08|2c092be8-7369-495b-a1d5-ada5de61423a|1061481
10|1minrain|Hafez Hayyim_31012009_30112021|CSV|2021-05-19|2022-02-08|9af6e4b9-0687-4d5d-90bd-6d556423df9f|1582621
10|1minrain|Haifa Technion_31012009_30112021|CSV|2021-05-19|2022-02-08|35f79d40-791c-43cc-bb0f-90f4852f1dd9|2054271
10|1minrain|Haifa University_01032009_30112021|CSV|2021-05-19|2022-02-08|167ce992-4813-49a3-a6b0-fb895fdec001|2035988
10|1minrain|Haifa_Ref 01012012_30112021|CSV|2021-05-19|2022-02-08|a9aef9e4-341a-4589-8156-5b16ebb9b86d|1329593
10|1minrain|Har Harasha_20012009_30112021|CSV|2021-05-19|2022-02-08|a73a234a-5f18-4fea-b6a1-de3af1c6070d|2144429
10|1minrain|Harashim_19012009_30112021|CSV|2021-05-19|2022-02-08|2e33dab8-d2d1-43ac-a754-bcd0e85c65b1|2761393
10|1minrain|Itamar_19012009_30112021|CSV|2021-05-19|2022-02-08|ba1e714d-ee6d-464b-8b65-e47744ee3904|1446824
10|1minrain|Jerusalem_Center_04012006_30112021|CSV|2021-05-19|2022-02-08|a79dc9ca-173e-4346-8934-053b4f32c41b|2640758
10|1minrain|Jerusalem_Givat_Ram_04012006_30112021|CSV|2021-05-19|2022-02-08|265f3536-db35-48dd-b563-4421f31087ef|2746780
10|1minrain|Kefar Blum_21012009_30112021|CSV|2021-05-19|2022-02-08|42f014dd-7533-436c-94bb-fa93409bb906|2125665
10|1minrain|Kefar Giladi_21022010_30112021|CSV|2021-05-19|2022-02-08|bffd1918-0ca9-499f-89cd-7055ebfc1062|2480280
10|1minrain|Kefar Nahum_24012009_30112021|CSV|2021-05-19|2022-02-08|d089438a-38c8-409d-837b-b6ea33700ef3|1746883
10|1minrain|Lahav_22092010_30112021|CSV|2021-05-19|2022-02-08|e5c2b7ca-1649-4dd0-9ce6-483911c7eeba|856946
10|1minrain|Maale Adummim_31012009_30112021|CSV|2021-05-19|2022-02-08|fec95738-774b-45f1-8f01-3bbb065c00d8|1259073
10|1minrain|Maale Gilboa_02032009_30112021|CSV|2021-05-19|2022-02-08|4fa46a85-6e29-4bc6-b5c2-a5924a3f222f|1586267
10|1minrain|Massada_03112011_30112021|CSV|2021-05-19|2022-02-08|e5f63ec3-e7b4-4f57-8620-c945d38b34ba|1063546
10|1minrain|Merom Golan_20012009_30112021|CSV|2021-05-19|2022-02-08|6f121a68-f4ea-4108-ad0c-8c307c0bf6c3|3606166
10|1minrain|Metzoke Dragot_01022009_30112021|CSV|2021-05-19|2022-02-08|afc53aeb-0a2e-480c-a302-7a4d6d0b1e95|300081
10|1minrain|Mizpe Ramon_10022009_30112021|CSV|2021-05-19|2022-02-08|508c6fbe-6a6e-4345-aa86-6ef5e00cd04e|257157
10|1minrain|Nahshon_31012009_30112021|CSV|2021-05-19|2022-02-08|83253087-b63d-442a-8812-b87944a77d87|1565560
10|1minrain|Negba_03012006_30112021|CSV|2021-05-19|2022-02-08|b75cf60f-7ffe-4a47-b628-096194ddc662|1452553
10|1minrain|Netiv Halamed He_31012009_30112021|CSV|2021-05-19|2022-02-08|5efb6f24-d44c-4309-a9b2-3468abe54b6b|1749794
10|1minrain|Nevatim_05092011_30112021|CSV|2021-05-19|2022-02-08|38ad877d-d318-4a9e-b6a1-ae4b7f14b0e3|374632
10|1minrain|Nizzan_23012009_30112021|CSV|2021-05-19|2022-02-08|f5a024ef-9ef5-47bb-a961-ad698afa4590|1151459
10|1minrain|Newe Yaar_24012009_30112021|CSV|2021-05-19|2022-02-08|a9598c6f-f86b-408b-9106-e9d02e047275|1862288
10|1minrain|Qarne Shomeron_04012006_30112021|CSV|2021-05-19|2022-02-08|c96f1db6-f9c1-44cb-8756-b7d71e2d986b|2619257
10|1minrain|Qevuzat Yavne_01022009_30112021|CSV|2021-05-19|2022-02-08|0f99d59f-c809-477e-9fc6-41d9f527cafe|1534359
10|1minrain|Rosh Haniqra_24012009_30112021|CSV|2021-05-19|2022-02-08|faee838e-fe5b-4df7-a8bd-71acc2a332ab|1628908
10|1minrain|Rosh Zurim 20012009_30112021|CSV|2021-05-19|2022-02-08|89e20589-2b19-49b0-8aae-62c327e1ecd2|1775680
10|1minrain|Sede Boqer_17012006_30112021|CSV|2021-05-19|2022-02-08|9f86f584-2241-418d-8015-de29e77c9de4|428960
10|1minrain|Sede Eliyyahu_28012011_30112021|CSV|2021-05-19|2022-02-08|a4afef4e-8bf5-4498-ae55-feef0cd771a3|998084
10|1minrain|Sedom_04012006_30112021|CSV|2021-05-19|2022-02-08|3ed8738f-7fbc-4dd6-bd01-06d3fe8f8321|166409
10|1minrain|Shani_10022009_30112021|CSV|2021-05-19|2022-02-08|f827130d-9c11-4cd6-b6dd-96f0ca29d556|904874
10|1minrain|Shave Ziyyon_29102010_30112021|CSV|2021-05-19|2022-02-08|20cca933-7528-4ea0-9eb6-5c9b1670c369|1581631
10|1minrain|Tavor Kadoorie_24012009_30112021|CSV|2021-05-19|2022-02-08|5c89edea-c549-4212-b69e-9bb0c36c0bdd|2036346
10|1minrain|Tel Aviv Coast_31012009_30112021|CSV|2021-05-19|2022-02-08|4d3d86b7-e3a8-4e67-844f-ca5d4bb56052|1421398
10|1minrain|Tel Yosef_24012009_3011021|CSV|2021-05-19|2022-02-08|7b2896c1-7b0f-4f26-82c4-04989263242c|1354924
10|1minrain|Yavneel_24012009_30112021|CSV|2021-05-19|2022-02-08|937d5724-dca5-4d85-a1ce-0599731c9bb8|1450034
10|1minrain|Yotvata_27022009_30112021|CSV|2021-05-19|2022-02-08|05b7cb4a-1c0c-4bff-a1d0-0c52f2cb528c|88718
10|1minrain|Zefat Har Kenaan_14112006_30112021|CSV|2021-05-19|2022-02-08|32202a6d-74d8-43af-88b1-b9db50d90dd8|3208833
10|1minrain|Zemah_28012009_30112021|CSV|2021-05-19|2022-02-08|f73a20ce-b99e-4256-b4f1-0eba59eae9f1|1511232
10|1minrain|Zikron Yaaqov_31012009_30112021|CSV|2021-05-19|2022-02-08|0f01d2da-f07d-4010-8fda-7f845b706fad|1720530
10|1minrain|Zomet Hanegev_01032009_30112021|CSV|2021-05-19|2022-02-08|1e5674d8-e5c4-40ac-8639-416f533aeba4|469004
10|1minrain|Zova_20012009_30112021|CSV|2021-05-19|2022-02-08|ec10f064-55be-4cca-9754-07e5c1656d34|1755204
10|1minrain|Elat_17022009_30112021|CSV|2021-05-19|2022-02-08|2c02030f-ccc8-4112-8463-c1b9bb8bd7f5|67424
10|1minrain|Hazeva_30102009_30112021|CSV|2021-05-19|2022-02-08|6aefc81d-6df3-4f04-9151-4578749f5641|163776
10|1minrain|Neot Smadar_17022009_30112021|CSV|2021-05-19|2022-02-08|c3b0a1fe-525d-4584-a687-9f269f80fad2|135290
10|1minrain|Paran_18022009_30112021|CSV|2021-05-19|2022-02-08|faa2354d-913c-4a84-9b3e-736d9198c649|129974
11|20|חוגי מדע -דרכי התקשרות עם מפעילי החוגים|XLSX|2017-11-15|2017-11-15|a59f548a-cbc6-4bf4-85d6-c889e2f5ff6e|None
12|2002-31-10-2016|עולים לפי ישובים שעלו לישראל מ- 2002 עד 31/10/2016|XLS|2017-11-19|2017-11-19|bdf938ae-17f6-43ea-8286-14436ba00f05|None
13|2004-1997|תקציב וביצוע 2004-1997 כולל התחיבויות|XLSX|2017-01-02|2017-01-02|d373fc09-a088-4d4e-817a-161f943b03c5|None
14|2005|שינויי תקציב 2005|XLSX|2015-12-28|2015-12-28|d93bd241-d6d2-4062-bb6e-42690ce0c5ac|None
14|2005|הסברים|ZIP|2015-12-28|2015-12-28|a98c58b9-c4c5-44d7-ba5e-a449460a5d4f|None
15|2005-2008|תקציב וביצוע 2005-2008|XLSX|2015-12-28|2015-12-28|baf6aaf5-06fa-444c-92fd-07763d37a2f7|None
16|2005-2011|שינויי תקציב 2005-2011|XLSX|2015-12-28|2015-12-28|20facf80-a166-46c9-812a-10c7c65e94cf|None
17|2006|שינויי תקציב 2006|XLSX|2015-12-28|2015-12-28|c8325ebc-0d09-4051-bcb1-90ed8d75acc7|None
17|2006|הסברים|ZIP|2015-12-28|2015-12-28|ad0a7b4d-4963-49ab-abd0-80bf050cf0ab|None
18|2007|שינויי תקציב 2007|XLSX|2015-12-28|2015-12-28|be634955-fce4-4733-ab88-29e59d9392d0|None
18|2007|הסברים|ZIP|2015-12-28|2015-12-28|77149e3b-1e62-45ca-9e3f-dc2968e23218|None
19|2008|שינויי תקציב 2008|XLSX|2015-12-28|2015-12-28|c8fc2904-0f0d-4327-8a61-2265a9992218|None
19|2008|הסברים|ZIP|2015-12-28|2015-12-28|2a498c62-ca97-4c29-a60f-2e28a0da0b15|None
20|2009|שינויי תקציב 2009|XLSX|2015-12-28|2015-12-28|1bc22ac7-04db-4ec2-b626-007ac9f1e474|None
20|2009|הסברים|ZIP|2015-12-28|2015-12-28|022cc7bd-75e2-45fe-824f-bdd0ed3a8a33|None
21|2009-2011|תקציב וביצוע 2009-2011|XLSX|2015-12-28|2015-12-28|25b4b425-63b2-4cf2-aaf5-e6dc1e1aa00a|None
22|2009-2018|עולים שעלו בעשור האחרון משנת  2009 עד 2018|XLSX|2019-01-21|2019-02-06|e318f731-6430-44df-b9e2-82c933720ea6|80639
23|2010|שינויי תקציב 2010|XLSX|2015-12-28|2015-12-28|7ad38911-ea56-4ab1-bcae-2b4e6d2a83ab|None
23|2010|הסברים|ZIP|2015-12-28|2015-12-28|0a429c4d-a415-467c-a1ed-e8a8474a3a5c|None
24|2010-2019|NTHS2019_version_1.zip|ZIP|2021-05-27|2021-06-06|86e3ea80-66f8-48f9-97bd-f58c20d7bfbd|33568920
24|2010-2019|תקציר.pdf|PDF|2021-05-27|2021-05-27|64154387-9269-474a-a20d-7d273031ac95|135412
24|2010-2019|NTHS-meta_version_1.pdf|PDF|2021-06-06|2021-06-06|6fbfb540-45fa-49db-b962-6ea87310cc83|447560
25|2011|שינויי תקציב 2011|CSV|2015-12-28|2015-12-28|b202bd3f-f06b-43d0-bfee-a8a250f10851|None
25|2011|שינויי תקציב הסברים לקובץ||2015-12-28|2015-12-28|b73b3ea7-0bf7-4ade-9918-b1e9fbbd7b60|None
26|2012-2005|תקציב וביצוע 2012-2005 כולל התחיבויות|XLSX|2017-01-02|2017-01-02|3995b82f-8713-4185-a0ee-26a8c79ca561|None
27|2013|היישובים בישראל, מספר התושבים ומספר מקבלי גמלאות|PDF|2016-04-03|--|1b5af40c-cd8f-4ae5-a895-f4d9bae122f4|None
27|2013|היישובים בישראל, מספר התושבים ומספר מקבלי גמלאות|XLS|2016-04-03|--|eb8ff01a-569e-40cf-aa27-1b178f6fe34e|None
27|2013|היישובים בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה ביישוב|PDF|2016-04-03|--|8568103a-6f4f-4a3b-ae96-93505946342f|None
27|2013|היישובים בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה ביישוב|XLS|2016-04-03|--|9ab331b7-f3e2-41ff-852e-1754a23e628c|None
27|2013| היישובים בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|05c09f83-4ce6-4053-b612-6bf8dca3c730|None
27|2013|היישובים בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|1016ae80-3876-46ae-843a-ebcba4dc67b2|None
27|2013| היישובים בישראל, קצבה ממוצעת|PDF|2016-04-03|--|4d743956-c0be-4c2d-acd3-7b307a6c3bf6|None
27|2013|היישובים בישראל, קצבה ממוצעת|XLS|2016-04-03|--|1803b45d-b730-4d88-8e27-0ef4d3da1e2c|None
27|2013|מועצות אזוריות בישראל, אוכלוסייה ומקבלי גמלאות|PDF|2016-04-03|--|a8091ce1-c7a4-4afa-9fae-1ae20a76bcaf|None
27|2013|מועצות אזוריות בישראל, אוכלוסייה ומקבלי גמלאות|XLS|2016-04-03|--|1b91cbd2-38f7-434a-8828-ba763932d2cc|None
27|2013| מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במועצה|PDF|2016-04-03|--|5e2c6073-0873-4799-8315-055f6c9f87ef|None
27|2013|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במועצה|XLS|2016-04-03|--|64f2e1d9-5ce7-4e56-b378-8d8185843cdf|None
27|2013|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במועצה|XLS|2016-04-03|--|0da3780b-f5df-48df-aac2-d1204a957cc2|None
27|2013|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|2dbd03d8-d934-416a-a91b-9d44fc9f60fd|None
27|2013|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|6831f425-f07e-44bd-acda-441fdceccaeb|None
27|2013|מועצות אזוריות בישראל, קצבה ממוצעת|PDF|2016-04-03|--|3147b302-aa2f-47fa-a972-5b01989bcb2b|None
27|2013|מועצות אזוריות בישראל, קצבה ממוצעת|XLS|2016-04-03|--|60a9d8f7-5365-45f4-a0a1-14591e06abc9|None
27|2013|מחוזות ונפות בישראל, אוכלוסייה ומקבלי גמלאות|PDF|2016-04-03|--|e1d0986c-84fa-4a1f-90df-8682bb31cb92|None
27|2013|מחוזות ונפות בישראל, אוכלוסייה ומקבלי גמלאות|XLS|2016-04-03|--|42221fee-eafe-417e-ba33-6a9c42e3d09a|None
27|2013|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במחוז ונפה|PDF|2016-04-03|--|0c592e3d-f6f1-4873-9c67-ca6785072d49|None
27|2013|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במחוז ונפה|XLS|2016-04-03|--|b9c55ce1-f72f-4af5-9ee7-eaa05dc59b8b|None
27|2013|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|7c04365f-f534-4202-bd92-82dce5cd89b1|None
27|2013|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|271d2dc6-688b-4fdf-b5a9-9954855eeece|None
27|2013|מחוזות ונפות בישראל, קצבה ממוצעת|PDF|2016-04-03|--|399b6c5d-f6a5-45aa-8cc7-0b025bb1cbd8|None
27|2013|מחוזות ונפות בישראל, קצבה ממוצעת|XLS|2016-04-03|--|1b978a03-6e26-4842-955e-c5410e618880|None
28|2014|היישובים בישראל, מספר התושבים ומספר מקבלי גמלאות|PDF|2016-04-03|--|bef6133b-aaca-4a9a-99ac-ed9cb563f155|None
28|2014|היישובים בישראל, מספר התושבים ומספר מקבלי גמלאות|XLS|2016-04-03|--|a9b5176e-b452-4276-b755-aa77a88edf6d|None
28|2014|היישובים בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה ביישוב|PDF|2016-04-03|--|b6ac0148-20ca-4f5d-9dcd-cf31c37d3ac0|None
28|2014|היישובים בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה ביישוב|XLS|2016-04-03|--|0f1c0a0d-aa26-49db-9dd2-e46991393aa2|None
28|2014|היישובים בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|d6c0b87a-d991-42a6-8bd9-9542e0caa2f9|None
28|2014|היישובים בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|8c0867e2-395d-44e8-977e-b3733fea5197|None
28|2014|היישובים בישראל, קצבה ממוצעת|PDF|2016-04-03|--|94dc896e-1971-4177-98ce-040a4fafcd73|None
28|2014|היישובים בישראל, קצבה ממוצעת|XLS|2016-04-03|--|71009939-8c75-445e-9d76-a1ad041f60a8|None
28|2014|מועצות אזוריות בישראל, אוכלוסייה ומקבלי גמלאות|PDF|2016-04-03|--|2c9f44b0-1fbe-44c5-bec3-835d0ac492be|None
28|2014|מועצות אזוריות בישראל, אוכלוסייה ומקבלי גמלאות|XLS|2016-04-03|--|e028ce17-9895-4acc-873f-db7639086cbe|None
28|2014| מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במועצה|PDF|2016-04-03|--|adb53435-708a-4c20-b69b-7a745b0a9297|None
28|2014|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במועצה|XLS|2016-04-03|--|40df8c6f-3dd9-4091-89e3-74f4f4252d4c|None
28|2014|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|5866a8d7-3258-45f2-8a01-e061cbff457b|None
28|2014|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|96185711-d782-4336-8e44-aab832cc9d1c|None
28|2014|מועצות אזוריות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|030cbd10-cbe1-4960-ae8d-84eb6356bcce|None
28|2014|מועצות אזוריות בישראל, קצבה ממוצעת|PDF|2016-04-03|--|e18460ab-3ea4-4655-8a2a-8f6b7108f6b3|None
28|2014|מועצות אזוריות בישראל, קצבה ממוצעת|XLS|2016-04-03|--|79d9702a-3860-4716-aeb9-7b237bb6c544|None
28|2014|מחוזות ונפות בישראל, אוכלוסייה ומקבלי גמלאות|PDF|2016-04-03|--|c38fba55-a211-4090-b693-c1a3d25b20de|None
28|2014|מחוזות ונפות בישראל, אוכלוסייה ומקבלי גמלאות|XLS|2016-04-03|--|dfdbf2ae-b6cb-488c-967b-fba95f54c7e5|None
28|2014| מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במחוז ונפה|PDF|2016-04-03|--|54f11e36-e21e-41df-a788-8bd2b5421496|None
28|2014| מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מהאוכלוסייה במחוז ונפה|XLS|2016-04-03|--|3d65f65d-a55e-4a0b-8582-1b7a105f71aa|None
28|2014|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|PDF|2016-04-03|--|c771b263-b720-47dd-add4-a8a52d04d851|None
28|2014|מחוזות ונפות בישראל, מקבלי הגמלאות כאחוז מכלל האוכלוסייה|XLS|2016-04-03|--|1aed4fb9-c001-4475-899e-20142a2d741c|None
28|2014|מחוזות ונפות בישראל, קצבה ממוצעת|PDF|2016-04-03|--|0c8c71fd-9944-4cdb-8a10-64cdc9c3fcaf|None
29|2015-2013|תקציב וביצוע 2015-2013 כולל התחיבויות|XLSX|2017-01-02|2017-01-02|a1b33128-ed29-496a-93a6-d87a788bb681|None
30|2017|דוח מסכם 2017 - דיווחי ביצוע על החלטות ממשלה|XLSX|2018-04-10|2018-04-10|f8d22c3d-6d28-4166-aee4-3d023fa337f3|None
31|2017-2018|הצעת תקציב 2017-2018|XLSX|2016-11-01|2016-11-01|0785388c-eb39-46b0-bb9c-ecf53b5f6339|None
32|2018|מאגר מקוואות 2018|XLS|2018-06-28|2018-06-28|9a939c58-d149-4c07-b37f-77dbf0d50e35|None
33|2018-2017|תקציב מקורי 2018-2017 ברמת תקנה|XLSX|2017-01-02|2017-01-02|01d99090-aee0-45e8-8817-de404371d636|None
34|2019infrastructure|תשתית לצמיחה 2019 רשימת פרויקטים.xlsx|XLSX|2019-05-01|2019-05-01|59a4ea7f-bc99-4bc1-b34b-8b320f51887a|43571
35|2020|תשתית לצמיחה 2020- קובץ נתונים|XLSX|2020-08-11|2020-08-11|9de81338-9121-47f3-a710-2cc8f046ebee|57601
36|2021|היחידה לחופש המידע - דוח שנתי 2021|CSV|2022-09-07|2022-09-08|b1cd57b3-e176-47bc-b3d8-4b57932fb60c|61429
36|2021|הוראות לפתיחת קובץ מאגר באמצעות תוכנת אקסל.pdf|PDF|2022-09-08|2022-09-08|e3edc062-1599-47c2-b310-302e55ce9a89|1088523
37|2030|TAZ_JOB_DENS_2030_SHP|ZIP|2019-09-04|2019-09-04|da39d422-3980-48dd-8ec2-3f9d3fdc9200|1527196
37|2030|TAZ_JOB_DENS_2030_KML|ZIP|2019-09-18|2019-09-18|6d32e0a6-6a86-49ea-bb84-194110bccf66|2176676
37|2030|TAZ_JOB_DENS_2030_csv|CSV|2019-09-18|2019-09-18|11eb5ea7-8e3c-4c16-bb24-aaad5e16756f|22669
37|2030|מטאדאטה|PDF|2020-11-02|2020-11-02|35ace936-1745-4203-8afa-53708b46947c|163193
38|206|נתוני מדד חוף נקי|XLSX|2015-12-10|2022-04-03|b9c5393a-430f-457e-b5c7-93139186024f|1860233
39|209|רשימת עמותות וארגונים למען בעלי חיים|XLS|2015-12-08|2020-07-26|de991a4e-65d9-4f83-bac9-1090a74cd062|4512
40|21|מרכזי פר"ח לחונכות מדעים|XLSX|2017-11-15|2017-11-15|ac596ca9-43d3-4321-a6a7-2f0f66560921|None
